,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
11,5.599932758671821,5.599869047019897,5.600100005216091,5.599985175154738,5.6001336584840455,5.600024347816577,5.600136697848065,5.600046950182025,5.60011041488007,5.599943367436417,5.600236305596109,5.59980567075602,5.599838322517355,5.600245224540898,5.599336096936346,5.599533330078513,5.600159604259984,5.5998027099561085,5.6002469870616975,5.599939725059692
12,5.199981190043257,5.200044818372839,5.200025309557846,5.199952179828994,5.200078534112229,5.200033807130309,5.200152724828749,5.200047691389566,5.200078729387629,5.199835036693453,5.199620225130948,5.200011679962309,5.199831474491164,5.199718094684324,5.199981784025611,5.20000191484027,5.1997672329304985,5.20020220025497,5.199807427003611,5.200101247540904
13,4.799879782398337,4.8000701610338385,4.8001051296635096,4.800156847700828,4.799900729910312,4.799853140776732,4.800106479652309,4.799777904647357,4.800009928089472,4.800313519029775,4.800099924421427,4.800056862793963,4.799812808614043,4.800246720980811,4.7998862275246905,4.799841245740553,4.8002873047151695,4.800119086285818,4.800182530812617,4.799950062361948
14,4.39987712373026,4.400082340419536,4.39987148580007,4.400238562094218,4.400021838599608,4.399795355147945,4.4003821117551025,4.400041604170147,4.400138796799274,4.400112170755258,4.40002190252635,4.399978750300282,4.399781921301716,4.400202388772261,4.399838631977269,4.4003370975397,4.40077260787862,4.400242495351037,4.4002993285543655,4.400788993349556
15,3.999999238861739,3.999960223834166,3.9997565122472163,4.000016782950969,4.000062017934308,3.9996861307010803,3.999651201451801,3.999828031918898,4.000273755652756,3.999958104088956,3.9998456919296497,4.0001163149882935,3.999951008147542,4.000402867472706,4.000530628430033,4.000784137040502,4.000508205441911,4.00049224057499,4.000757158832767,4.000817460985266
16,3.6000124115605674,3.600105114650925,3.600178919158869,3.599978560911075,3.6000964071012853,3.6001724014041154,3.5999332849614536,3.600256784208762,3.600003534104355,3.6001448605173634,3.6004181914116975,3.600780589317771,3.6001131114626435,3.6002642429192226,3.600901954016434,3.6005038131548797,3.600946939368257,3.6016765797773846,3.6018097539219633,3.6013211638201597
17,3.2001099136248548,3.199890810307872,3.1999926981751328,3.200203107649566,3.2001971911747837,3.2002964528878595,3.2003851977098754,3.2000223328053568,3.199962668281108,3.2005138658514394,3.2002932073517454,3.2000447586430734,3.200608526833758,3.2010641044462735,3.2018888802212073,3.2018185102631174,3.2027588432495655,3.2039760784434317,3.2042203826236157,3.205317926980805
18,2.79987257854307,2.8000532128874234,2.800062945836361,2.799696082168709,2.799783021271087,2.799859599807204,2.8001884875859044,2.8001703470308734,2.800394748574414,2.800699780288292,2.8016244159442296,2.801917571738162,2.802100114499727,2.8036552813093065,2.8040443725603814,2.8047565721890813,2.8061616946936287,2.8084560997779398,2.810043686160713,2.811551518200654
19,2.399986680325387,2.4001890087332387,2.3999720324095066,2.400203345803189,2.4001844919878184,2.4002100869238894,2.4003492839060754,2.4010445976811,2.4018968764867425,2.403196431752676,2.404006571636214,2.4055436990266923,2.4069672147371053,2.4091973206922086,2.4110793153860466,2.41314741384417,2.4150010807134676,2.418605239456939,2.4211016812716055,2.4239097795263653
20,1.9998927713234103,1.999962940737578,2.000105364548247,2.0003818641957194,2.000709447868116,2.0012924360382613,2.002913747194221,2.0042927644381963,2.0063023001352893,2.0084671267654395,2.0113768316204186,2.014457014631267,2.0178141679029795,2.020995775411717,2.025065187837546,2.0288228578106504,2.032633734378801,2.037247070322519,2.0420917643583993,2.046165117967433
21,1.5999430173608367,1.6002872364995722,1.6006252994030528,1.602217061531885,1.6041851247802155,1.606932823956533,1.6102228165449135,1.6144293694891754,1.6191233874591129,1.6236916344047831,1.6290059868405253,1.6346430740582454,1.6403114830701881,1.6460796991438718,1.6529392840817758,1.6588965184048854,1.665811897883806,1.6723798589477707,1.678613929665094,1.6858752189636006
22,1.2004604732261672,1.2020103052156594,1.2056654584712487,1.2103233163200817,1.216558310014029,1.2237832014577399,1.23145876095048,1.2393191554047909,1.2481759290703742,1.2569604383263602,1.265930747375104,1.274633172398325,1.2840423716225238,1.293725931798717,1.303103894877191,1.3112737594172519,1.3206189858821575,1.3298149169071112,1.3391607717549625,1.3482484994064001
23,0.8053320452091342,0.8145073313805493,0.8265660390182196,0.8396112762428057,0.8533203781557762,0.86669340494009,0.8804606743734213,0.8946243112955751,0.907912721829582,0.9208033798877773,0.9345072902324515,0.9473822834866515,0.9597234959545103,0.9723332471142394,0.9842567125348654,0.9968911701247262,1.0089368782227282,1.0201209793313564,1.0312837387111204,1.0432004619711759
24,0.44065152653715556,0.46762894339901034,0.492874294760081,0.5160190656064115,0.537966989072213,0.558586079486784,0.5783115416201556,0.5970061624019705,0.6144523783835429,0.6319264485770578,0.6485000722596868,0.6641958087865578,0.6801574497357197,0.6948190499864353,0.7093239708761797,0.723071281799303,0.7369667612417727,0.7503827766510218,0.7635517188749893,0.775772929925695
25,0.17118061875296003,0.20976984016812367,0.24174564359161296,0.2702537501909584,0.2958892000848383,0.31956302564120204,0.3418419229603454,0.362503527324658,0.3820881003871544,0.4004083077818193,0.418208439659111,0.4352308570939645,0.4517341154169472,0.4676194914798587,0.48289398562634883,0.4977672650437903,0.512137728842331,0.5261100360487384,0.5399512005486461,0.5533006479161099
26,0.04055031990933267,0.06752935060934759,0.09257462166164551,0.1159778357389787,0.13802835921285278,0.15888176003277146,0.1785231737504608,0.19690002339956839,0.21476174868464185,0.2318545379001661,0.24845302849321055,0.2641240920965136,0.27970266619715906,0.29460314265728604,0.30900674845978726,0.32298647513263123,0.3370663878464342,0.35026406156579937,0.36327860037706,0.3760276751570224
27,0.005229515270232106,0.014651296984531858,0.026424392323456974,0.03952888917124949,0.05325255266437343,0.06691358238934991,0.08089933319124872,0.09446840169667045,0.10786879770664706,0.12135698101683166,0.13437889264074532,0.14737672294665166,0.15996037354177914,0.1724125623439835,0.1847483092048388,0.1965539986529118,0.2084975946298198,0.2201740695977149,0.23145974988354223,0.24280820898872527
28,0.0003376569050505996,0.0020210716884629214,0.005488550483095316,0.010414050062250236,0.01652384933738377,0.023696680706599152,0.03137789384899417,0.039442480848081725,0.04812076903984318,0.056878697121900655,0.06579982931630193,0.07492100959717442,0.08417484294162272,0.09342125271158613,0.10257335423873232,0.11168013240331538,0.12121566756334146,0.13012807229029685,0.1394265186957813,0.14824597120207975
29,1.051502444083086e-05,0.00017353221469951875,0.0008003363569620276,0.0020618057151625766,0.004120602093286773,0.006897174848790965,0.010307543114759038,0.014277229039533872,0.018758507957448024,0.02373146377526232,0.029033264290710434,0.034505990750982575,0.040469836161960655,0.04649941699739969,0.05268098491835188,0.05896790103665742,0.06543298273781419,0.07203219876055464,0.078709053536597,0.08550443115385248
30,1.5938786756586448e-07,9.07286765157362e-06,7.94982083336592e-05,0.0003130241044599599,0.0008067933610387584,0.001628946448740752,0.0028352719841190912,0.00445216994957204,0.006404281392005028,0.008714640792701204,0.011360711979962695,0.01439345960293936,0.017631551957879323,0.021112493694690485,0.024845079904637687,0.02871284177545428,0.03291149356127451,0.037350826044118324,0.041712852146470185,0.04629247746150587
31,1.1213219944768406e-09,2.948485603248184e-07,5.4450220238758095e-06,3.4481363139025195e-05,0.00012271945364291352,0.0003138601555970293,0.0006543184438090884,0.0011701333123396837,0.0018820910950661442,0.0028104397126805917,0.00396488409247194,0.005368991760985589,0.00694736224411639,0.008780871751275243,0.01078904823975377,0.012985301830004656,0.015312544246500257,0.01794023549508037,0.020655895797753444,0.02354944505915211
32,4.070007254231968e-12,5.5267292440517055e-09,2.586975211737897e-07,2.8231803989925928e-06,1.4683240424386003e-05,4.868835550190087e-05,0.00012536894018439333,0.0002625563889820094,0.00048211943500375327,0.0007968178053530566,0.0012356844856394934,0.0017856287947893362,0.002486018076015215,0.003302188586186367,0.004271156214747214,0.005380733939541699,0.006638544622092611,0.008016912240004991,0.009511665321167727,0.01117106683426744
33,6.624449841178218e-15,6.403181867377521e-11,8.247477104705085e-09,1.671338695715829e-07,1.325283841941525e-06,6.055330307641274e-06,1.975108669300554e-05,4.941889754355542e-05,0.0001049281349991449,0.0001980006355684629,0.0003366706411729658,0.0005313986821890308,0.0007955130761373517,0.0011335340335313837,0.00154774653001083,0.002041360363615599,0.0026367208364851367,0.003327294558068092,0.0041050567144950735,0.0049608678732343614
34,5.256165455805592e-18,4.680082963630476e-13,1.7598642434831044e-10,7.354806409595367e-09,9.45148078168561e-08,6.153922639986077e-07,2.5369632244228355e-06,7.835254330988624e-06,1.962108761386312e-05,4.2210073290709396e-05,8.122747151282142e-05,0.00014118049830251747,0.0002286701485500614,0.0003511353925288813,0.0005092457622872975,0.0007147371864057692,0.0009694306529276448,0.0012745217516051618,0.0016404819241916304,0.002056803035230802
35,2.961404213207096e-21,1.9198791793418325e-15,2.6477522502766616e-12,2.389875830675529e-10,5.050354822361496e-09,4.837013464057163e-08,2.694961784376318e-07,1.0410855885349768e-06,3.139376484294994e-06,7.835904680969532e-06,1.7063071785709727e-05,3.3183682814873976e-05,5.920975341764978e-05,9.782984094279446e-05,0.00015341800817333145,0.00022824293540905807,0.00032764144603991316,0.0004501330700208415,0.000609438016487372,0.0007928458512651531
36,4.433841478997794e-25,5.478577061983255e-18,2.867317760372316e-14,5.379697532743363e-12,2.1036093048837262e-10,3.023810300747347e-09,2.3592879897439325e-08,1.1843209779524106e-07,4.2734918800274507e-07,1.2602852515944454e-06,3.1499589166602977e-06,6.867917711148406e-06,1.3598856440070898e-05,2.4558014268125687e-05,4.1118669594841876e-05,6.676872116953524e-05,0.00010169718653345994,0.00014717354708296596,0.00020878328705342268,0.00028423006218576376
37,5.904971905257961e-29,7.092696162114129e-21,1.874128809427341e-16,9.507002734774783e-14,7.079980594173045e-12,1.5786334078521665e-10,1.7001024673854916e-09,1.0765576590015653e-08,5.08817030171295e-08,1.765004857246381e-07,5.134865185428135e-07,1.267038270108924e-06,2.8028604288611783e-06,5.6342514862898276e-06,1.0246970204427407e-05,1.7554917694201407e-05,2.8640839753649772e-05,4.401014253005754e-05,6.617861669094821e-05,9.500290438131683e-05
38,2.8430518025955433e-33,1.0259328163420327e-23,9.417875993801385e-19,1.222483825988408e-15,1.8266160738658228e-13,6.208628775609123e-12,9.552850110858601e-11,8.682476932817795e-10,5.0631590284432835e-09,2.162176266482654e-08,7.382417599012912e-08,2.0670658722018366e-07,5.209201264865267e-07,1.1419983394359001e-06,2.289394583160765e-06,4.2856018164590825e-06,7.432654911649933e-06,1.2232434439089614e-05,1.9424030135337082e-05,2.9373837888139877e-05
39,3.1315153017791146e-37,7.224260249545708e-27,3.400534954668788e-21,1.1153616621163899e-17,3.2614713695253896e-15,2.0755488865872659e-13,4.74011724950422e-12,5.672666187045572e-11,4.229965675705046e-10,2.2549036180425736e-09,8.964710879922196e-09,3.0286616897805527e-08,8.4092752672563e-08,2.0723337109715e-07,4.6433830393432104e-07,9.267077523367244e-07,1.7649646433203455e-06,3.11663395960541e-06,5.264040560534685e-06,8.443210833170814e-06
40,6.187448061176455e-42,3.089887050823857e-30,7.309707757923515e-24,7.761896600765251e-20,4.743998704260211e-17,5.418429011212475e-15,1.8417819075415705e-13,3.1528491421693055e-12,2.9799480741787456e-11,1.9891352381917486e-10,9.734085809355158e-10,3.81186072222305e-09,1.2262263943815619e-08,3.4602012810947926e-08,8.498256663654228e-08,1.889149345965885e-07,3.8825001277895166e-07,7.32892912471624e-07,1.321813286385677e-06,2.2448838673921575e-06
41,1.2918403552574005e-47,4.609423655494382e-34,1.6265600547475006e-26,4.692770474443436e-22,5.311996136082254e-19,1.1568710570919938e-16,6.317698455548546e-15,1.4198431132290372e-13,1.9074817307099515e-12,1.557281089131471e-11,9.668608635809594e-11,4.3153044213825615e-10,1.5997599262613469e-09,5.078696100846908e-09,1.3960124145304004e-08,3.4688968356966184e-08,7.708938118402328e-08,1.5951899643139565e-07,3.067070199120784e-07,5.564386651056096e-07
42,3.5794954065845336e-52,1.4156869725286405e-37,1.625517033900728e-29,1.3632524224746658e-24,5.035604115247218e-21,1.9193555259977668e-18,1.5895805122242914e-16,5.59631123562515e-15,9.829171823653229e-14,1.0282858739887134e-12,7.992250737242125e-12,4.297379418010303e-11,1.8573897849566047e-10,6.72721107212452e-10,2.1118875877745434e-09,5.777843234754781e-09,1.405772238131485e-08,3.123416776223e-08,6.62943983048548e-08,1.268132023188167e-07
43,2.3653337177719793e-58,1.529608044785058e-41,2.0967297560132405e-32,4.6460561860835994e-27,3.5672335038348895e-23,2.658573205574267e-20,3.7840324801705555e-18,1.7805493046795971e-16,4.451474425445139e-15,6.256974200959454e-14,5.58709251932687e-13,3.712142504871724e-12,1.9727153389390902e-11,8.033459234486524e-11,2.836183424524411e-10,8.63916253793761e-10,2.321673570627265e-09,5.645863065024396e-09,1.2807909992499744e-08,2.709116113228724e-08
44,1.473413450547679e-63,2.4596600359769045e-45,6.77250085888132e-36,8.331215945675176e-30,2.219633974680674e-25,2.3527148420815445e-22,6.230051229512341e-20,5.046150250213624e-18,1.6630679594121028e-16,3.100533006672377e-15,3.6407161384536786e-14,2.911800000390195e-13,1.838182857892817e-12,8.453789040053079e-12,3.46114249115677e-11,1.173244833621103e-10,3.4495707142141976e-10,9.522082836364057e-10,2.333220783646719e-09,5.2849640715865585e-09
45,2.233904248234205e-70,4.565619774969863e-50,6.66983454473926e-38,1.3431051567126064e-32,7.3199492567924925e-28,2.2293720993249893e-24,9.23487164768413e-22,1.118649159914853e-19,5.640146897088505e-18,1.3012425343144907e-16,1.9920048556120495e-15,2.0393123198254937e-14,1.4596189533800015e-13,8.056306167130849e-13,3.7706930651766394e-12,1.4753571875154265e-11,4.862657810203531e-11,1.4621506410243718e-10,3.893034531053997e-10,9.628723451632944e-10
46,1.8769161668278258e-76,5.0472263934234864e-55,1.4953713408000635e-42,2.0802245211514806e-35,2.8808064440796463e-30,1.5144242178229875e-26,1.018320473414843e-23,2.0906782993947227e-21,1.5473504566729562e-19,5.17533341673487e-18,9.377563448794691e-17,1.1890466572893358e-15,1.0666483633840075e-14,7.044503480638877e-14,3.765555152174209e-13,1.7068315208570849e-12,6.172044397533825e-12,2.075497204741116e-11,5.807701536552082e-11,1.5820646303660938e-10
47,7.747876294249897e-86,1.1140219506209303e-58,9.886714479866023e-47,1.7431463898640288e-38,6.425830853289442e-33,1.0784836553784929e-28,1.1537296568388855e-25,3.517493564322491e-23,3.401006842296576e-21,1.5939523869163032e-19,4.297716667115703e-18,6.531349855513041e-17,7.016768797331269e-16,5.504829702402845e-15,3.3773993625285224e-14,1.7345117215220673e-13,7.301410382108866e-13,2.629467838550929e-12,8.565441647071868e-12,2.4393238364016255e-11
48,5.732698708975809e-92,3.6015409299596506e-63,2.832816993405467e-50,1.2736694878011516e-41,1.867343735559946e-35,4.088934633880011e-31,9.52084244454654e-28,4.898138046938237e-25,6.784671729408079e-23,4.612250065566179e-21,1.5156097707891144e-19,3.1068944359008233e-18,4.021625448309191e-17,3.812131933820189e-16,2.7634215762409373e-15,1.620046282420469e-14,7.480501999082907e-14,3.1048645861793935e-13,1.1309765688746853e-12,3.59007687736008e-12
49,1.1146829933226645e-98,8.464487049916483e-69,1.6747583553297948e-54,7.419792001140946e-45,1.891451522507555e-38,1.367510772210064e-33,6.288007890234829e-30,5.133969184822622e-27,1.3036825414550062e-24,1.1659516806662077e-22,5.166261200237636e-21,1.279873881105854e-19,2.1361950785555274e-18,2.3319867453539132e-17,1.9911722295613242e-16,1.3363548455310689e-15,7.389658294938724e-15,3.4758296617027776e-14,1.3312870327388973e-13,4.690065140415521e-13
