,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,5.000239252890548,4.999866204055975,5.000430476762387,4.999814486554161,4.999918154414582,5.000099728183459,5.0002128853865875,4.999376463945695,5.000287234999359,5.000888994801649,5.000918176735269,5.0003748964458925,4.999948752326459,5.000232444789755,5.000506159240661,5.000860300771152,4.999456700325876,5.000914123540696,5.000759757503221,5.000846257133102,5.000347135374081,5.000301422776206,5.000678833711646,5.001879647823124,5.000223506289311,5.001228557314934,5.002343921056517,5.001409930564768,5.0020026495486265,5.00202296011998
1,4.499793024482776,4.499899915981726,4.499923949721994,4.498419614023097,4.5002419634901205,4.500497187826972,4.499978489021863,4.500474274151402,4.500191910040214,4.500609619020552,4.5015768372529426,4.500718254649023,4.499418670047431,4.500461171619643,4.499650534826027,4.500961952057002,4.500193719271473,4.500905453846699,4.499800511481404,4.501678005911233,4.502568055436307,4.502132363864845,4.50184318803753,4.50185973726766,4.503175873596026,4.503442491185237,4.503321904518742,4.502245310637822,4.503429993994527,4.5038959799059555
2,3.999462345728272,4.000093231181596,4.000164812272242,4.000846545195015,4.000029293226499,4.000304216519755,4.000765987406957,4.0016483890538375,4.000910404235482,4.001069439485791,3.999944627838766,4.00124789384091,4.001593006983887,4.003384217959854,4.001601230538892,4.003648560375221,4.002855662378886,4.002942342357108,4.004141479613313,4.003384396762935,4.005137066302339,4.003447263231834,4.006525349274421,4.005423039473711,4.005288912279347,4.006854334671064,4.007168804906614,4.007764580320855,4.009401486279353,4.010077919833177
3,3.5008805347786565,3.5004914388769066,3.50093953810516,3.5008709487656824,3.5005618238580944,3.502143002265085,3.5024056624005895,3.502672937221998,3.5033630648669,3.503309646262883,3.503653614435922,3.5037779368075848,3.504014514551059,3.5063374364761497,3.5058634647334976,3.5074142911809454,3.5061814088206407,3.5077254419902384,3.5077419720587613,3.509660471080832,3.5103091495732874,3.5110444170516346,3.5118817336785697,3.513158058686387,3.5132979742109525,3.5154624759799074,3.515201378516525,3.516287079397894,3.5183914479635527,3.517872360311879
4,3.002057941273021,3.0029458512592666,3.003546455415798,3.0045619438034112,3.0047568157471876,3.005115690273589,3.0067049840784996,3.0070411830303927,3.006649667226474,3.009759903005192,3.0097823565543522,3.010637932969405,3.0115341210058983,3.012519307908075,3.0148232150596432,3.016430753169982,3.0162940172447574,3.0172827601779066,3.0196991828601716,3.0204040342065666,3.023004618473436,3.0223961574941254,3.0260399529825786,3.027644355687398,3.028677658866213,3.0304883555604762,3.0307042964550637,3.0343337556870176,3.035890339390217,3.037372487554069
5,2.5076123298052586,2.5091522482228417,2.510863838448395,2.5108373793020404,2.513629497830538,2.51503801675102,2.5165618230675295,2.517966527890586,2.519503350837225,2.5217473114665165,2.5245067764318603,2.5260516010214475,2.5277712656759803,2.5305100455022975,2.532417432689501,2.5334753588294934,2.5365717029093413,2.5392836430025056,2.541638266896878,2.543828479600335,2.544131858017747,2.548815480735765,2.551465018537327,2.55352901559959,2.5576095299150308,2.558507905593014,2.5610431493185146,2.5650572563735294,2.5678067983887276,2.5705184716258747
6,2.0240293277139085,2.02501875016454,2.028786921545328,2.0309190291453896,2.0344206296147354,2.036910040260282,2.041442437716596,2.043304499702127,2.047233523199537,2.050241701942431,2.0524618501848746,2.0563842148594107,2.0598153584653023,2.0636780309693705,2.0670430786343483,2.072232170920068,2.0743517964836866,2.0792992984003824,2.0822936337830233,2.08602022214037,2.088901851792515,2.092841463211149,2.0955439143173393,2.1005151059228364,2.1049753154982187,2.107247797425415,2.111788035313892,2.116257292114905,2.1192767670062755,2.124568876968925
7,1.5585493532858583,1.5628691132955677,1.569334971197359,1.5756623122914681,1.5796184914695441,1.5839057309198519,1.5890788913033347,1.5928913070398236,1.598748523259377,1.6030926564403414,1.6094719085097304,1.6150364802759267,1.618791398591542,1.6252358591610243,1.6307429765151022,1.6353234255462683,1.6395104222863934,1.6463431445819796,1.6494678886860086,1.656544230889262,1.6595542440579143,1.665208090478201,1.672632007132169,1.676029541831862,1.6805599514451386,1.6861464871280425,1.6902879675700155,1.6980274641169748,1.7029326482486582,1.7067069694402661
8,1.1326128042331927,1.139270092675282,1.1471560456699084,1.1549793899562486,1.163114494441383,1.1689078832574487,1.176855525081143,1.1844145778011552,1.191212947129958,1.1982481142072872,1.203962760736741,1.2115527672826965,1.2192375646502434,1.2260042233428472,1.2335951900982434,1.238757255559317,1.24703749298278,1.2532664844759491,1.259787278479444,1.2668739804562101,1.2723701374802068,1.2799593838678516,1.2851439046917887,1.2928031861944431,1.2982130197923667,1.3049571277978644,1.3114047531008344,1.316934496728258,1.3249609424598356,1.3305812529457963
9,0.7645526311544831,0.773785998374603,0.7837088053954159,0.7933816361576694,0.8027246253475924,0.8117371675791515,0.8209654101826908,0.8302026175843709,0.8391992727388374,0.8468155859301978,0.8553447449084888,0.8643648123500837,0.8724626145155571,0.8817269024766976,0.8890366954190185,0.8976420248657166,0.9046817070443512,0.9123410955242564,0.9205954774341586,0.9274811339919992,0.9357587692068186,0.9428616831193608,0.9498527888006616,0.9567710790215296,0.963333681779886,0.9709921925400892,0.9780527811533528,0.9852892836295382,0.9932226398100079,0.9983253113504286
10,0.4720912672043989,0.48344810688999434,0.4937076196480105,0.5039116897414767,0.5157189844923404,0.5241805298577366,0.5337980975110304,0.5429002154053464,0.5519438536489297,0.5637562795002771,0.5706880708580481,0.579817281377828,0.5900832862215295,0.5966904623072093,0.6069369184814721,0.6144730348979943,0.6206263476837635,0.6303262637487191,0.6380928561767848,0.64656297618398,0.653894895098435,0.6626352261471771,0.669617109363057,0.6794270268412994,0.6853558982040081,0.6930426646328025,0.698858844446886,0.7076076816210373,0.7179223469034417,0.7209957001939697
11,0.2626598300102109,0.2734541674414525,0.28527000472749636,0.29522336599660126,0.3027225148738051,0.312009227282094,0.3212961481291732,0.32888178628997194,0.33854010257245826,0.34710590564852123,0.3546495867007019,0.36439569965493973,0.37166084559592016,0.37937620580384107,0.3885972742548318,0.39568384416893176,0.4062705698122336,0.4118709328292267,0.4202774276365657,0.42736720193286326,0.4365578227346768,0.4419873450685467,0.4514674829351321,0.4562734022379271,0.4637088434911169,0.47208244274596867,0.4788351666983603,0.48665606300327796,0.49180326356411813,0.49924534274471416
12,0.13279394233403607,0.13927057114168967,0.1467548921465092,0.15530275926130419,0.16122879157969203,0.16997712991657435,0.1758905590865847,0.18389976784924508,0.19099961013874567,0.1979280983361001,0.20641905496242965,0.21066469010619612,0.21912251961425425,0.22623479827745924,0.23312383393540215,0.23873942411547072,0.24578478816397312,0.25237354913298404,0.25863083470106124,0.26652921993436796,0.27215868774267316,0.2802315173512479,0.28551239491092834,0.2926395756400508,0.29863472909933225,0.30450097891214495,0.31242307238924344,0.3180037760846906,0.3233495281447436,0.3294040329232846
13,0.05849444071997545,0.06272391467474461,0.06787534681526944,0.07321485523653494,0.07884120523750213,0.08364755035765718,0.08841364322950378,0.09381629440380967,0.09937301221889601,0.10404292990987972,0.1097172493339012,0.11369605338637967,0.12025301399552897,0.12500203619912525,0.13069462445177235,0.13538192426874943,0.14127627499834045,0.14526420056641656,0.15066721441576136,0.1563825713704566,0.161746430611389,0.1665658975056715,0.1715197304336275,0.17598922890119775,0.18121450372275638,0.18708116215946352,0.1908955209546253,0.1971604402054248,0.2033364472930755,0.20601214447680857
