,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,5.000042869114772,5.000540744228414,4.999762574891194,5.000226275708772,4.999750259014869,4.999968082078968,5.00079059029499,5.000171459434429,4.99992186256559,4.999477394832922,5.000577118515597,5.000212244975098,5.00017450602476,4.999379170987044,5.000017940431878,5.000042281112378,4.999508646751,4.999977959904346,5.000424006143066,5.000279749646707,4.999759250420625,4.999503901099074,4.999737746158638,5.000123658651299,5.000080062472156,4.999914720483552,5.000962884836083,4.999993926537156,5.000403199995736,4.999555035221887
1,4.499769586480446,4.500569118986479,4.499983680453222,4.499784529867177,4.500016914872377,4.499473713790137,4.500063636168469,4.500385896682829,4.500320823677276,4.500167906574227,4.499982414328448,4.500223405852387,4.500110277446982,4.499883072177642,4.500075698307494,4.499815505180217,4.499708824188229,4.50016855071608,4.499992457953608,4.500120165218862,4.500416145552545,4.500066415511975,4.499860009018407,4.500057936376243,4.499734484165504,4.50041760846754,4.499385717868497,4.500727431747674,4.50026445842703,4.499656884619261
2,3.9996853172649245,3.9999622228902303,3.9997301318925964,4.000013785425348,3.9995393705718936,4.0002364310535325,4.0001571365389585,3.999724604737415,4.00035192359092,3.9997007938417672,4.000420047742714,4.000558750832923,4.000012122079798,4.0001460833229014,4.000057225805445,3.9999027035932087,3.9998699020953086,4.00092558540629,4.000253881349539,4.000344291195774,3.999781115988066,4.000290338192614,3.9992945799309965,4.000246391029704,3.9998794830983484,3.9997209666955924,4.000489033674773,4.000038885376791,4.000052857250241,4.000543017238202
3,3.5000633320922647,3.5000336277341733,3.4999258658981285,3.5007840192297404,3.500093566293087,3.4996356011351852,3.499862378452693,3.500393898622605,3.5000910688810563,3.500289403998516,3.4999916021725124,3.5001795636840844,3.499932334278361,3.4998327292279217,3.500338752377084,3.5002965334437808,3.500239835175734,3.499588234904586,3.500348210018851,3.5000991641843737,3.500798162477201,3.50051018454438,3.5004775046615983,3.5004561314154703,3.500998045944382,3.500486093533195,3.499908976451438,3.5017404830325396,3.501165013998057,3.5005727866583833
4,2.999795974503133,3.0002289213630053,2.999722180635275,2.9999122548482724,2.9997610236243695,3.0002757157907496,3.0005641055847914,3.0005651199788614,3.000088349600196,3.000291390577112,3.0007483350203246,3.001178279412853,3.000088697584749,3.001148619458765,3.000513666014438,3.0014317891996787,3.0012154614661584,3.0014788743616325,3.0007775569986297,3.00147314186015,3.001103493856029,3.001239270016015,3.002387298632775,3.001753547278585,3.0030676814322237,3.003683270905544,3.0031906087867792,3.0034795047053047,3.0037614862904225,3.003754300728349
5,2.50050465698932,2.5001790835549684,2.500386558936342,2.50099163473917,2.500603978695942,2.5012487176303244,2.5014668972414666,2.5010537873937597,2.5023605233651147,2.501320476263282,2.502107582628023,2.502355689693921,2.50321001123816,2.503034022122875,2.504022445469518,2.5036969548808967,2.504411238647512,2.5046171387705254,2.5051790624730867,2.505632520919009,2.5059952600150823,2.506549741638242,2.5077870134569955,2.5085151977701825,2.5083577660539302,2.508263232506641,2.509425109433973,2.510635630241232,2.5114574877968354,2.51126949889754
6,2.002551304868256,2.0030099135723356,2.0034732934304653,2.003952566995677,2.0048837097565215,2.0057708476564176,2.006874905959862,2.0070962997600748,2.007304362363302,2.0083734284555463,2.0095543245860203,2.0102927041060257,2.0105904753780943,2.0114237639899404,2.0128170039491584,2.014254754637643,2.014870035713647,2.0162765388841284,2.017420353900728,2.0178297458611913,2.0193723425689973,2.0210399804906247,2.0216596949074095,2.022930162444204,2.024330019001767,2.025693932221449,2.0275346056998376,2.02854746026903,2.029569841382147,2.0308607663717178
7,1.5134480245316606,1.5148617429080966,1.5164984832004211,1.518798167599028,1.5200699928313237,1.5222548483194718,1.523316882344494,1.5251413869426511,1.5275481958184962,1.529322119854572,1.5309010622761685,1.5335275673668949,1.5355121097932296,1.5373093974035412,1.5396126113848956,1.5412993034204403,1.5442942693225707,1.5457182805763423,1.5483051082661596,1.5501112325916104,1.55341336822654,1.5549123365778421,1.5570275246255265,1.559123193186612,1.5614993408345479,1.5641993710253121,1.5671217292497102,1.5680806401527365,1.5706992875123051,1.5733740119931614
8,1.050169477675124,1.0544792301573152,1.0573042511506738,1.0614183201628427,1.0649936486078013,1.0686008845564798,1.0723577661326915,1.0759399212703278,1.0790848632452612,1.0828795395435462,1.0867862722681545,1.0903787574692294,1.094069400731118,1.0981804336605183,1.1021026117467834,1.1055510686905294,1.110043004431309,1.1129921245021805,1.1155412754279788,1.1195750706670862,1.123003616465415,1.126483869174307,1.1304438300278596,1.13409264508665,1.1377651879803965,1.1415025923930158,1.14410169807613,1.1482496220595777,1.1518416011187174,1.1551194883814957
9,0.6465747722243596,0.6525037746236115,0.6582030432514617,0.6642041822353427,0.6702643357435765,0.6751336895370668,0.6813863610970171,0.687027824716824,0.6918767984311522,0.6975094303468553,0.7029282087755917,0.7079694707309258,0.7136648174089557,0.7187136529928219,0.724195160069632,0.7282903851794261,0.7339442536418848,0.7380820487079282,0.7435126243843532,0.7482047372803791,0.7527163372471044,0.7576048565590845,0.7617364903865036,0.7665388193174993,0.7713774513274456,0.7758054646553367,0.7807086729783177,0.7854174229609617,0.7898393137809937,0.7946493802210353
10,0.33997774501844014,0.346837615491182,0.35293471228036605,0.3604064160262104,0.3670375657584126,0.3736430952759592,0.37990828227341067,0.38639490044325975,0.39318463499217055,0.3986195711872366,0.4047222869708932,0.41115301266299054,0.41623056522869534,0.4219953207441175,0.42735103915340694,0.4331187615614975,0.43858879606336554,0.4443361083746346,0.45027928196661543,0.4551434830831977,0.4602917634094033,0.46590583226963556,0.47078104234176915,0.4761127160715241,0.48061269829259906,0.48654277414971503,0.4906455864082155,0.49601913156425037,0.5012092657094509,0.5057096842073789
11,0.1466880272934703,0.15263743671502703,0.15817739963468705,0.16436933664088937,0.17019258917079302,0.17567019771024275,0.1809573210673731,0.18639927346820825,0.19214465055879437,0.19753386724005859,0.2032888389137483,0.2081834658368226,0.21279713748444312,0.2184263143136696,0.22333688578752617,0.22856290468844667,0.2337515809478874,0.23848946890940578,0.2433864075463124,0.24844442309141626,0.2527641796756764,0.2576108976023667,0.26262708498936005,0.2675934215467812,0.27156933712507064,0.27614250395098466,0.2814977063390673,0.2853382530794623,0.28969904275807534,0.2941272865064598
12,0.050468736160249515,0.054085759693161414,0.057736072999358685,0.06103486278218157,0.06487882500564034,0.06844359038712125,0.07220767536836262,0.07577943720613532,0.0793024054193001,0.08329807444419296,0.08694541884199615,0.09028280802419222,0.09423956785826049,0.09784632906868394,0.10167268629461712,0.10499869635379241,0.10865091989666938,0.1124123769726358,0.11601138564829662,0.1196580810101701,0.12338581641877447,0.1270483119801894,0.13057345920157384,0.1340426040697765,0.13767737225970292,0.1414909065627929,0.14505957055212917,0.14818316767523693,0.15178107156639867,0.15525328779219214
13,0.013460004475245091,0.01516287261043305,0.016533326207601073,0.01824653219166907,0.019948641567215954,0.02177690822732783,0.023621716353615787,0.025445886262562133,0.027261915660091646,0.029245526815969137,0.031098786519951876,0.033351865865638604,0.03521673085129666,0.03724504775323007,0.039450182350838206,0.04160861352754091,0.04395139458129509,0.04606632631788223,0.048456983351798204,0.05048663296108002,0.05270068777893609,0.05484958582459903,0.05728808948463184,0.05936416131328782,0.06182461726703622,0.06398040670265884,0.06623191183561418,0.06894990153415212,0.07108113282132508,0.07349229883497005
14,0.002756660405657153,0.0032459309609210235,0.003759586501348511,0.004341699473201853,0.0049496085107670375,0.005621005103194037,0.006224740396956709,0.006923186090353615,0.007690059844353873,0.00853083936121232,0.009377463692773098,0.010315211849718448,0.011115624957450882,0.012095838269820861,0.013026123714852839,0.014070564734690429,0.015125185562673737,0.01613739627908185,0.017296268562304026,0.018486649236100168,0.019564092521224236,0.020773363946479686,0.022050302939404732,0.02325241450247263,0.024437784145552286,0.02587553193247579,0.027031907999510794,0.028348695273100372,0.02957842766956715,0.03121518497719369
15,0.0004247745957824514,0.0005348457153111084,0.0006565458653814765,0.0007894301020453393,0.0009555146212011909,0.0011226719108034804,0.001323948145900118,0.001535769597651332,0.001787238283490908,0.002019481363265625,0.0023247556326098694,0.0026015244378832774,0.0029295073125356285,0.003260042346676799,0.0036558194888692106,0.004003490696899868,0.004414283537120976,0.004825475514397331,0.0052894874830841775,0.005734725020397568,0.006231700640151393,0.006869575249891074,0.007333083029185079,0.00787008124236078,0.008483343432775091,0.008985857530244327,0.009704391071883048,0.010374672290878333,0.011032360422548772,0.011624623175324986
16,4.9708073095732144e-05,6.808862327343124e-05,8.826646999706141e-05,0.0001127600313747087,0.0001474276755984311,0.00018192991315459114,0.00022523364741587593,0.00027351002563675295,0.0003304692535128442,0.0003967505694691254,0.0004692564340327262,0.000543762961006876,0.0006404061821056614,0.0007399630943362497,0.0008548732424885699,0.0009656374509840861,0.0011108536530346376,0.001232750910752583,0.0013950154890367955,0.0015498632853406219,0.001736185430250809,0.0019092153951894347,0.002097560421534432,0.0023240238538293745,0.002565757885191982,0.0027659071809305338,0.0030152061874634413,0.0032622211887347145,0.0035514037793504373,0.0038257835856144247
17,4.263127143580037e-06,6.4929028165718465e-06,9.20388209711393e-06,1.2548432114599176e-05,1.728879985521082e-05,2.304417203908335e-05,3.0876348352350127e-05,3.894747180011407e-05,5.019347976746587e-05,6.344233965638236e-05,7.696298267425504e-05,9.272976661422505e-05,0.00011369543872249429,0.0001378244092750303,0.00016432960190460537,0.00019491635784374254,0.0002310377857041644,0.00026618450930977847,0.0003073898607140746,0.00035842129086505073,0.0004135386635456056,0.0004614890418412331,0.0005217139141578338,0.0005844634090897598,0.0006621490527597612,0.0007393248271013889,0.0008322805576622215,0.0009237029009917239,0.0010094037987724838,0.0011044119874014245
18,2.836103765448046e-07,4.609977429464703e-07,7.298277575817665e-07,1.1313346334856047e-06,1.5746058685545449e-06,2.297192513741063e-06,3.0895614249997753e-06,4.350366818532444e-06,6.01786807504144e-06,7.820681427194918e-06,1.019424850512028e-05,1.3253019401774766e-05,1.6981472797662846e-05,2.138833078596115e-05,2.6434540564738606e-05,3.326490937940327e-05,3.942913117221653e-05,4.8544279577306525e-05,5.73133286984318e-05,7.057571710067212e-05,8.124453522226168e-05,9.588732911165828e-05,0.00011134324900681646,0.00012834969745397916,0.00015006510539764765,0.00016990601776565388,0.00019771410167049316,0.00021961756259696155,0.0002515618438820353,0.00028353663331211296
19,1.418538803122598e-08,2.6512900293961344e-08,4.1982235396500474e-08,7.016068434178131e-08,1.1178594557822121e-07,1.8592166780321773e-07,2.621161353205561e-07,3.8323002275364576e-07,5.672900071244748e-07,8.041498003672327e-07,1.1048485313138138e-06,1.5267689506437425e-06,2.0276923343337822e-06,2.757363864749228e-06,3.5766190013580836e-06,4.5964086130787795e-06,5.947416164980287e-06,7.271134074707121e-06,9.155298428303914e-06,1.1555898798587066e-05,1.3997429868828737e-05,1.732367795479268e-05,2.0382215771333498e-05,2.410445726264386e-05,2.9086312155939944e-05,3.424783400614337e-05,4.057341247080989e-05,4.6304349008936344e-05,5.482790019140436e-05,6.418367248979094e-05
