,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
10,222.97289600206315,222.9729581018421,222.9731167120521,222.9731896462745,222.9731530202652,222.972796346339,222.97297504174745,222.97324938194942,222.97308281124182,222.97319845628553,222.9731169567932,222.97294519800607,222.97280886923008,222.97239653322416,222.9727760804817,222.97295922509906,222.97298078504724,222.97319387268337,222.97262393591365,222.97273780241358,222.97293576594646,222.9732273366535,222.97280286106422,222.9727581011711,222.97282480983256,222.97323660425616,222.97318080332207,222.97260120795454,222.9732890503137,222.97310029055154,222.9727443692693,222.97325059192784,222.9731592124167,222.9728281454225,222.97255168262072,222.97289318449063,222.97290435706736,222.97310807241732,222.9735554176822,222.97315892483516,222.97285473203817,222.97280071089995,222.9727834161687,222.97290447225194,222.9728104886655,222.97269055969548,222.97304631322547,222.9724572194225,222.97261534032586,222.97333263386676
11,215.27025821159253,215.27043489706585,215.27049076981703,215.2700323955927,215.27049616217207,215.27049073212595,215.26998030879173,215.27018491374398,215.26972344835755,215.27019416027397,215.27000883591978,215.2703288282662,215.27034099245614,215.2696760794656,215.27031003671945,215.27044672964192,215.26971516890708,215.2704412208721,215.27044276421637,215.27036756094628,215.27018356690874,215.26980864929155,215.27059841937788,215.2703018855722,215.27022401026315,215.27048224216546,215.26967629292915,215.27087962696976,215.27031385006603,215.27029457435,215.27002011981688,215.27047309317308,215.2700936743169,215.2704397399737,215.27074605658166,215.26984588747433,215.27089251715452,215.26996212606568,215.2701718246222,215.2707441466236,215.27082534571935,215.27022586699937,215.2705159017629,215.27045506865394,215.27068436807576,215.27045130950847,215.27076563478067,215.27013687851124,215.27063932717795,215.26966683449234
12,207.56746606435885,207.56769357442744,207.56762535528458,207.56748361453407,207.56773102831596,207.56751879800308,207.56767420938147,207.56761060172067,207.5678142660567,207.5674081299354,207.56737801997488,207.56711318877208,207.56734980796583,207.56770948089246,207.56747787920187,207.5673760295883,207.56735366206505,207.56761121348853,207.5674872949288,207.56757349989954,207.56773539037258,207.56708631526115,207.5672434665889,207.56764595361423,207.56750133923018,207.56741292550117,207.56762089288065,207.5674955716069,207.56757569419707,207.56798065486123,207.56798992476257,207.56796822296315,207.5675390622788,207.56739029218198,207.56737085040888,207.5674278031191,207.56735407178547,207.56753945020387,207.56776095663054,207.56778970635966,207.5674057434366,207.5674532676289,207.5673625120206,207.5674786489711,207.56741576585372,207.56743430903995,207.56769803765872,207.56757775824136,207.5671198502478,207.56769064436122
13,199.86482299597313,199.86482436440912,199.86487365112197,199.86511114031384,199.86521140963438,199.86504433716408,199.86466405212968,199.86462585360837,199.86487957329106,199.8647647843896,199.86503764166025,199.86501872905302,199.86491677531663,199.86470502413502,199.86457110840038,199.8648566776985,199.86495855685325,199.8647600040434,199.8645609235743,199.86497444221646,199.86493454409728,199.8647716729698,199.86437651630587,199.86500718489341,199.86465268778224,199.8648998223765,199.8651400475201,199.8647533263202,199.86498649712232,199.86485476405667,199.8650857045894,199.86455990886043,199.86532295204285,199.86500061741765,199.86489392220864,199.86503656876224,199.86462002702595,199.8652891148681,199.86422253883526,199.86463265262145,199.8648109086812,199.865003970839,199.86532718488078,199.86512410593863,199.8644944170979,199.8648830545678,199.8652454606543,199.86519035128467,199.8647247752694,199.86394634475164
14,192.16208125134727,192.1622720330151,192.1621944164586,192.162117291028,192.16214089375111,192.16225997180376,192.16210864408635,192.16265502498604,192.16244649850157,192.1621388231677,192.16216046662785,192.16176006401687,192.1626428539806,192.16247796071832,192.1624221283387,192.16204393968226,192.16202989243448,192.16218561548862,192.16233345070478,192.16238471356718,192.16228004124181,192.16259058622379,192.16215965090115,192.16213319530587,192.1625172858325,192.161902529702,192.16263475514768,192.1624780929468,192.1623078778136,192.16200706455368,192.1621803479031,192.16166226185516,192.16218922924966,192.16204883412115,192.16242447514722,192.1618555880823,192.16215919239798,192.16275985766845,192.16152292910846,192.1629995283763,192.1618219461429,192.16182298798913,192.16214893497727,192.16207394395948,192.16239293458744,192.1615073020103,192.16216471080352,192.16237776899035,192.16202314177377,192.1620721200143
15,184.45968378280585,184.4593376000685,184.45921125698612,184.45926715808875,184.45949853161878,184.4597461101616,184.45965651635674,184.45920186377705,184.45915554180985,184.45994948856122,184.45907766881805,184.4593136575735,184.45956153311022,184.45961605795597,184.46000464517235,184.459590483643,184.4596336040713,184.45952116127938,184.4591610847601,184.45974852662906,184.45928234393688,184.45974370987304,184.45949086800496,184.45956250390714,184.45950186109388,184.45978119204526,184.45980351604248,184.45970619949284,184.45942908124007,184.45973195624043,184.45915766257775,184.45958225263982,184.45958951867382,184.45942155218128,184.45976977618395,184.45896812683202,184.45935637818894,184.45889641730273,184.4591830425803,184.4596936818731,184.4592680033753,184.4596305939512,184.45938225592323,184.4594480373551,184.4595110896108,184.458800106347,184.4595782799977,184.45967541693926,184.45949578994018,184.45924261349677
16,176.75685215951535,176.75690767088727,176.75668084181817,176.75646624530518,176.75670989727809,176.75683812362874,176.75669718648575,176.7568372484471,176.75700197575924,176.75678100133874,176.7569213081936,176.75693037765927,176.7566324316658,176.7571401302335,176.75674854911694,176.75672089462773,176.7567236745968,176.75695782020892,176.756675228491,176.75655597328503,176.75683748556733,176.7571953277529,176.75701147033138,176.75673669183917,176.75685938896734,176.75723753166696,176.75687735618007,176.75648983857386,176.75686194108962,176.7567637630792,176.75695749822347,176.7563178109356,176.75641013404592,176.75699249994145,176.75678904855013,176.7565843469615,176.75663852391907,176.75688588388363,176.75664759423998,176.75639288480485,176.75672396956145,176.75684683463902,176.75664110011212,176.75618335586356,176.75606029172704,176.75680299107336,176.7563793162059,176.75672482912884,176.75709940992854,176.75671658346414
17,169.05405388157615,169.05428196523454,169.05408019689835,169.05407711025572,169.05374829857175,169.0542273503415,169.05409628808778,169.05408420468262,169.0539034098809,169.05373662889878,169.05445833643705,169.0543672921061,169.05421789003034,169.05389765594637,169.05406456338835,169.0536766231344,169.0539987891723,169.05419012138609,169.05425392045944,169.05358035774057,169.05402157043352,169.05415556797382,169.0538288613849,169.05377072260262,169.0543634738646,169.05416708686232,169.05440310184926,169.05411349499786,169.05373202681926,169.05389649600818,169.05331091301028,169.05429254663002,169.05348459758895,169.05365263975278,169.05403676840797,169.05411321490675,169.05398903511434,169.05422206558217,169.05436718248188,169.05378898684307,169.0546359058823,169.05383678512482,169.05395787225012,169.05430796051806,169.0544769647866,169.054257735887,169.05336488970553,169.05397546723884,169.05449351270607,169.05388478117447
18,161.35132473469443,161.35139314647788,161.3513024202096,161.35130746601666,161.3515627040327,161.35132936399097,161.35139238341642,161.35141092892079,161.35134055678984,161.3516042127174,161.3512824826149,161.3511410860872,161.35097007939902,161.35139027428306,161.35126979430487,161.35150871647468,161.35177845537157,161.35154130878246,161.35129723806358,161.35106507062153,161.35102006494995,161.35138708353608,161.3517293971596,161.35141380663467,161.35155005471503,161.35114948662226,161.3510621938701,161.35133957063525,161.35098399717623,161.35237566296553,161.35115722852657,161.35142602546827,161.35184070110324,161.3507280824333,161.3514930118323,161.35087943607112,161.3508587336924,161.35137524357611,161.35107635498085,161.35140927913324,161.35118707314075,161.35144884159388,161.3509547301965,161.3509804056627,161.35134024521355,161.35151383689202,161.35165349949162,161.35179159088835,161.3509752932808,161.3508417923673
19,153.64875251616016,153.648784339913,153.6486098788958,153.64874588458204,153.6486902000717,153.64871516870062,153.64865035264583,153.64884736436483,153.64867474031104,153.64874160700765,153.64836610361368,153.648366339414,153.6489881520026,153.6485756948808,153.64818543147626,153.64836908373596,153.64831289332312,153.64868844683613,153.64872839260858,153.6489642449664,153.64883144539658,153.64877638466498,153.6483630118533,153.6491775552534,153.64845145326387,153.64863565375865,153.6482753167562,153.64847859966068,153.64836587100032,153.6492317444599,153.64881066483707,153.64875836074154,153.64853136948142,153.64865025684935,153.64819439350808,153.64874763370676,153.64834430151222,153.64864777996436,153.6484829078117,153.64859588883803,153.64823444429445,153.6483535442,153.64866652721756,153.64898523195296,153.64888519189682,153.64823527687153,153.6488348463308,153.64843158274854,153.64858179339853,153.64853405988472
20,145.94594005712477,145.94594133590175,145.94596765505437,145.94613930069156,145.94593608300153,145.94589498936494,145.94593125737808,145.94614253226075,145.9456573198925,145.9458553281456,145.94613146488047,145.94579578639505,145.9455579251336,145.94606804447218,145.94594493488916,145.9458550023075,145.94567701189524,145.94606344001977,145.94628625258275,145.945543379136,145.9458906631038,145.94571857218753,145.94594071277155,145.9462190907561,145.94624024618477,145.94581443584593,145.94611969853915,145.94547470116592,145.94594652884277,145.94566502436138,145.94598205465044,145.94549824474254,145.94609953521564,145.94593614104483,145.94563541153803,145.94615527207395,145.94543304414586,145.9461699075035,145.94607177876486,145.9460067870626,145.9455348897183,145.94596853422607,145.94585273636517,145.94623626770857,145.9464275840386,145.94574466535346,145.94651940234573,145.9461618478463,145.9463361686979,145.94536530669023
21,138.24336063691496,138.2431142237683,138.24296228399342,138.24324688573472,138.2433815340248,138.24321764410834,138.24314705717552,138.24328961111885,138.24316797644116,138.24286106668353,138.24329624339393,138.24314003668093,138.24341989501076,138.2428739469333,138.2430790068012,138.24290745874544,138.24320261408005,138.24310117735843,138.24311469263984,138.24351019775762,138.2425337450663,138.2427384580845,138.2427306528873,138.2433422371169,138.24333901339688,138.24324842959356,138.24329574354888,138.24286080981287,138.24314457781918,138.24323693997917,138.24282840005884,138.24348330209008,138.2430284774067,138.24343351064365,138.24261410449398,138.24347215345048,138.24313805492204,138.2434598206062,138.24370836737717,138.24300676828597,138.24330966617114,138.24313681608373,138.24303348472395,138.2434479903544,138.24316339916135,138.24351515150087,138.24322711233427,138.24407803820307,138.2431612055722,138.24387931021565
22,130.54059603151362,130.54097751062088,130.54056214933132,130.54040827557432,130.5406206633204,130.54057632439407,130.54018778810672,130.54045430074314,130.54027549165397,130.54025910407702,130.54044486439545,130.54029672339362,130.5406108955504,130.5403319924433,130.5409421491305,130.54048091227688,130.5407414898538,130.5406988112493,130.5406165932535,130.54043916877396,130.5404210552065,130.5403152922053,130.54043156702986,130.54052659196665,130.53995120946595,130.5401102087672,130.5408826822513,130.54010226755207,130.54030130925224,130.54097059944021,130.54028605049223,130.54108961207984,130.54022752736446,130.54078396133843,130.54092662865258,130.5405687580111,130.53995518590344,130.54063335230245,130.54001827740396,130.54096225349147,130.54131194770326,130.540809967172,130.54046050026741,130.54015954319445,130.54007625749426,130.54079416554288,130.5399606440764,130.54093667859416,130.5406350794699,130.54081288951252
23,122.8376940904007,122.83775423736434,122.83774084748316,122.83809990164501,122.83765896464969,122.83810428241017,122.83754561365244,122.83771086720088,122.83732655902038,122.83768297693989,122.83796347773192,122.83805827048616,122.83774549073516,122.83789212666571,122.83795559602507,122.83782774305932,122.83818570746776,122.83786420728183,122.83812425765353,122.83784841029178,122.83787913900609,122.83765699843954,122.83819467906311,122.83794516892655,122.83793393943706,122.83778057773657,122.8380230998114,122.8377023468665,122.83818482862347,122.83763500602193,122.83817653040447,122.83804933000486,122.83788097910791,122.83764616984203,122.83770586185302,122.83797746166177,122.8377954685798,122.83821991010961,122.8376193560148,122.83739926666065,122.83780901787314,122.83770713046557,122.83777295200454,122.8378022132387,122.8378170177105,122.83760144210694,122.83791986200895,122.83779353662966,122.83795205014655,122.83773171124578
24,115.1355265612879,115.13523967258665,115.13488869179122,115.13486257599253,115.1352215416228,115.13507291672667,115.13520554059403,115.13519127318956,115.13510090094927,115.13539674778623,115.1350236293985,115.13519287941273,115.13489292366235,115.13487396044782,115.13480919654985,115.1347166122121,115.1345720577038,115.13510694230087,115.13548495223336,115.13488413317164,115.13554784976898,115.13511982948552,115.13527483126799,115.13541241326858,115.13502324988201,115.13475544779241,115.13560435195811,115.13503176207834,115.1347681729139,115.1350221634105,115.13492572422211,115.13482396585972,115.1354710065868,115.13470545712104,115.13515243823119,115.13520246340443,115.13486054177585,115.1348868432607,115.13474702663007,115.13540778028057,115.13523699970482,115.1354846330091,115.1353326965017,115.13550680058466,115.13496093698811,115.13456690869813,115.13517564745783,115.13554583908679,115.13550082615201,115.13492522340681
25,107.43233062871016,107.43224699409244,107.43225154915004,107.43257666256073,107.43294850144535,107.43253523213926,107.43263107882484,107.43249827345801,107.43230758927801,107.43229840062625,107.43223866585633,107.43220258548227,107.43235844776648,107.43233519193622,107.43248717433093,107.432322006693,107.43239077365881,107.43251684335156,107.43228733767455,107.4322161265345,107.43181741628263,107.43216658888353,107.43277386380063,107.43236733696548,107.43238040623676,107.43273122621862,107.43216344220939,107.43260362932287,107.43249911450891,107.4325478301964,107.43251083148239,107.4320841527424,107.43220461258875,107.4326849993883,107.43229307456727,107.43211980803729,107.43231686006197,107.43271395730692,107.43255944353419,107.43245173852478,107.43280328667437,107.4317564421817,107.43283039575137,107.4325298132572,107.43246887518079,107.4326238327206,107.4324641901864,107.43227115410144,107.43275770566196,107.43238403026847
26,99.7295405230263,99.72957467928254,99.72955102970239,99.72956696003433,99.72962307291144,99.72950128778865,99.72971934018365,99.72985536343776,99.72986032233686,99.7296723988627,99.72976253301931,99.72994538006387,99.72990899390028,99.7297697076065,99.73020556038064,99.72978929643558,99.72965014970916,99.72995802754353,99.72986099711596,99.72964854856184,99.7295605566163,99.73016308063033,99.73057160216986,99.72930236530325,99.72934052288343,99.72946347745109,99.72975342097193,99.72961108547065,99.72934765632705,99.73012643510688,99.72984050031408,99.72981858361749,99.72983178129888,99.72967339314252,99.7296991242206,99.72962106455167,99.7298387501944,99.72965592290153,99.72973598269283,99.72954767207601,99.7297598728638,99.72956869120226,99.73018018750159,99.72996807037559,99.72962086294248,99.72993496519194,99.72986375174776,99.72951019759242,99.72925416046743,99.72967653705886
27,92.0271161863159,92.02702723878615,92.02735899624615,92.02741678526446,92.02707504704173,92.02679126351595,92.02704693772037,92.02711941832354,92.02731839690031,92.0273575874474,92.02704154737019,92.02700803350102,92.02709123062773,92.02694484463558,92.02720865339798,92.02708569704872,92.02680257776218,92.02689275289987,92.02709534765712,92.02688541661107,92.02680254651106,92.02726162993177,92.02690254788823,92.02776842476838,92.02718623393797,92.0271269390803,92.02676963305163,92.02675772629333,92.02709587686316,92.02723001021555,92.02679060443869,92.02713686119958,92.02718035712968,92.02732793133084,92.02686492252938,92.02708285679438,92.02710577276751,92.02703320542881,92.02749224337113,92.02729053732047,92.02699426290461,92.02641188969412,92.02752146661948,92.02682188632913,92.02733502479792,92.02741362005499,92.02644631747043,92.02641419238371,92.02728045131732,92.02657721937416
28,84.32428793903956,84.32434667053394,84.32433446998209,84.32453973055078,84.3244404443521,84.32460987506157,84.32402958926978,84.32417596368212,84.3242751969182,84.32451219509693,84.32437347061835,84.32431479303337,84.32415901674082,84.3240705782854,84.32427436803692,84.32417745631514,84.3242728539588,84.32446009322342,84.32436667846781,84.32456784093718,84.32422115939272,84.3245206164011,84.32450081658702,84.3243433432006,84.32411265609946,84.32456333409961,84.32452372083722,84.32406807849189,84.3244406725777,84.32440765044647,84.32476194376132,84.32462162388273,84.32453072584654,84.32466708754602,84.32475408095962,84.32441602569116,84.3244052818567,84.32449018649449,84.32488558838305,84.32432649523473,84.3242501334661,84.3243225652855,84.32415777607471,84.32459275051959,84.32418057893345,84.32398546587518,84.32377706479774,84.32411138351183,84.32448735844146,84.32413536466923
29,76.62164262421692,76.62164133121044,76.62144634947147,76.6215382990064,76.62179010773725,76.62149876255648,76.62188212726554,76.62165131275988,76.62148680406918,76.62145464311692,76.62174114914517,76.62128494819667,76.62166994622432,76.62155245253676,76.62168997739441,76.62167007665143,76.62121993931974,76.6207953837137,76.6213027838069,76.62170487483309,76.62164502838013,76.62175775436768,76.62184379884091,76.62158546165911,76.62179747109575,76.62133946796612,76.62111053680707,76.62159578860073,76.62160686689629,76.62079391172747,76.62173197906257,76.62138901250509,76.62139764534129,76.62194893624834,76.6219606501619,76.62187482372286,76.62169038706178,76.62126213936259,76.62198503602683,76.62165967224757,76.62216297095527,76.62139517459872,76.62140737280674,76.62141491964722,76.62155484424439,76.62123220091645,76.62178787982205,76.62205128432993,76.62114336907844,76.62169844845153
30,68.91890840370333,68.9187221756539,68.91892145783055,68.91909215758191,68.91888455895061,68.91904862090216,68.91873033392918,68.91884047139848,68.91846227891175,68.91912799830823,68.91891801609404,68.91905131086574,68.9190479579664,68.91888442885427,68.91891248386658,68.91864370678068,68.91835091485649,68.91885608759304,68.91847704758202,68.91930263954916,68.91863766664255,68.91875745824655,68.91899834362133,68.91926707826875,68.91866679288091,68.91899083193572,68.91887285836286,68.91851067774783,68.91876169505043,68.91874613440294,68.9194607673836,68.91927466132239,68.9185208558756,68.91849034438918,68.91903939125527,68.91888535601758,68.91843288177833,68.91916406257832,68.91848702470769,68.91873043386045,68.91902030923616,68.91906368740716,68.91860144022013,68.91864132132304,68.9186420530873,68.91899809813413,68.91904707062585,68.91866888560209,68.91899549179732,68.91930210078476
31,61.21626331733897,61.21616125385322,61.21614440478895,61.21616656004431,61.216078530470845,61.21640671103116,61.216321510800725,61.21629287305643,61.216629596329035,61.21623199654049,61.21610956576565,61.21608544747346,61.216020638976595,61.21611498671606,61.21603218938939,61.215974136759876,61.216237520132445,61.216276995319475,61.21604891862232,61.21585984155616,61.21685424318636,61.21623114207818,61.216425285591264,61.216209320001404,61.21606841320155,61.21613750390138,61.21583075991912,61.21645504034241,61.2160081187545,61.21616364486127,61.216325787832744,61.21628513639623,61.216187515906825,61.215941396345734,61.216052387381374,61.21622543698651,61.21598699858495,61.21632782790286,61.216468415179044,61.21586141074676,61.216403836065595,61.21576609559655,61.216232879102435,61.2160364872817,61.21610862662818,61.216396846140356,61.215713347456834,61.21634697151668,61.216256889980464,61.21646884611132
32,53.51341475321345,53.51369990909609,53.51382466243854,53.51374076138492,53.51366441714834,53.51348093875486,53.51380376724758,53.51359603477455,53.513561619867545,53.51355590400036,53.51335135326935,53.51350437539099,53.51368233988699,53.51367406154004,53.51357025361738,53.51355608437033,53.51330760734923,53.513331687036654,53.51373785077919,53.51368216386925,53.513231863318204,53.51316144227768,53.51340387483774,53.513609296104704,53.51331380373887,53.51342366950692,53.51310211934643,53.51350961675208,53.5133573348831,53.51371919804331,53.51360707768001,53.51397890770754,53.51362534128891,53.51305849371218,53.513529536510795,53.513764465851324,53.513686732701814,53.513923284774876,53.51350000784515,53.51299110435786,53.513813355008736,53.513565421767275,53.513338369676106,53.513400816103925,53.513197880620275,53.5137929412745,53.51371248809594,53.513458723008625,53.51388503282525,53.51313239382675
33,45.8108705549694,45.81097077303889,45.81081141540191,45.81081437711383,45.81107761281211,45.81109291681448,45.810534651926254,45.81088948123812,45.810884658341834,45.810921409129136,45.81081284927298,45.81076507030014,45.811223070620834,45.810759599557876,45.81100305543049,45.811020002843215,45.81075843557517,45.8109821302552,45.810729974164914,45.81122473930913,45.81084884754555,45.81099477735934,45.81119604232778,45.810872162823664,45.810801872552695,45.810507607527164,45.81042610991281,45.81049153436335,45.81114040650519,45.81095847730205,45.81099366071973,45.81060975188401,45.8111096773292,45.81072121621756,45.81080688350433,45.81061696297579,45.81059666088376,45.810766242254665,45.81079982969892,45.81077363702073,45.810407928334854,45.81076804801532,45.810111333843665,45.81053312146756,45.81150624582046,45.81121398424949,45.81117049151812,45.81139951242715,45.81097470004526,45.81011977877827
